DesignID,D_reg,A_reg,G_reg,D_scaled,A_scaled,G_scaled
RCCD_k10_nc1_rf2_ra1,6.208074506063124,2400.2847571490584,1492.7371106351977,54.93646816451122,6.516765077920235,3.2949691568872956
SCCD_k3_nc1_rf2_ra1,15.76675573571918,1.7655736745174289,0.9856629667395639,16.35377345344799,1.4539121305990537,0.7565668049668084
SCCD_k4_nc1_rf2_ra1,30.041330106203453,1.6219239829135002,0.979718841837417,31.23076677669382,1.1931898677223958,0.6348940566741168
SCCD_k5_nc1_rf2_ra1,56.41045503249146,1.4922307927937535,0.958109166146413,58.85397783729926,0.9190702103538444,0.498359175806442
SCCD_k6_nc1_rf2_ra1,105.94191334136613,1.3838663108220448,0.9566908268553159,111.04784367814153,0.6580800276923203,0.3544897135173941
SCCD_k7_nc1_rf2_ra1,34.475232169565295,301.54049420895967,442.84659355833617,51.419233997459955,4.461879144775798,5.351180299867033
SCCD_k8_nc1_rf2_ra1,16.84820672659208,801.5238865791066,669.154510119855,38.380288073639115,9.856823973927728,8.413433267688331
SCCD_k9_nc1_rf2_ra1,8.083904072948714,1501.482004759404,975.0784448436797,28.433987533992436,16.91455898083416,10.161414646977217
SCCD_k10_nc1_rf2_ra1,3.9716179033816315,2401.412613665066,1181.8373313812406,21.343760848208166,25.429274677578466,16.186140372368836
FCCD_k3_nc3_rf2_ra1,11.044148259594971,1.6181118350983597,0.5183667165375564,11.344829631816872,1.5258567980373239,0.4830885728325106
FCCD_k4_nc3_rf2_ra1,18.630829852164727,1.9763807248383198,0.56453420386287545,19.40427649296071,1.7546853355851748,0.5146903739906705
FCCD_k5_nc3_rf2_ra1,32.870847659565925,2.3542352601232364,0.6142659959322473,35.04571458551721,1.8580567646942552,0.4930067431152633
FCCD_k6_nc3_rf2_ra1,59.80658662320198,2.7556054053074424,0.6780277126811908,66.10760628155414,1.772206758962613,0.4452000446264772
FCCD_k7_nc3_rf2_ra1,18.653510779413136,303.4379410786246,375.99176862038235,27.895272629356377,7.304495799112386,6.839278549061463
FCCD_k8_nc3_rf2_ra1,9.018232544446505,803.9352990501262,838.5763466065165,19.909687137189444,15.36854775431102,11.307767370292934
FCCD_k9_nc3_rf2_ra1,4.318676426447344,1504.4058234311137,959.9717188619392,14.10771176174297,26.502558297056204,14.108835604097614
FCCD_k10_nc3_rf2_ra1,2.129390752724963,2404.8477305361057,1417.9721188369042,10.122664641374422,40.711540563820265,19.85312955365581
RCCD_k3_nc3_rf2_ra1,17.048139594796865,0.9100286233821424,0.33553399479817125,17.38985138216021,0.8634660552597396,0.32591357247173386
RCCD_k4_nc3_rf2_ra1,32.306355077569044,0.8023141608644221,0.3297899508043076,33.01445367668902,0.7351523853343018,0.2864887787813522
RCCD_k5_nc3_rf2_ra1,62.789118713804186,0.6655267960365856,0.30733962633302875,64.30728372065067,0.5728897362921317,0.23904929132400768
RCCD_k6_nc3_rf2_ra1,124.51345278562498,0.4770286797145814,0.23016600120367248,127.56599858413098,0.3895918257316426,0.16018864202660282
RCCD_k7_nc3_rf2_ra1,43.769855884751976,300.5363907497894,407.8002105967556,66.28004439629444,3.0299183658123567,4.144613234728993
RCCD_k8_nc3_rf2_ra1,23.006893384295857,800.45035190972,622.4171792725621,57.682735216056656,5.395085153419398,4.1750065685879
RCCD_k9_nc3_rf2_ra1,11.837894927553174,1500.3717533427496,951.0445773765116,53.57384123865702,6.623569062434767,4.909089563389351
RCCD_k10_nc3_rf2_ra1,6.215590609187062,2400.281494482965,1273.332448676825,54.99561468159049,6.513833319634139,3.7955278233254393
SCCD_k3_nc3_rf2_ra1,17.58214423555474,0.8923276403728817,0.35776258964127294,17.938245530803915,0.8450947347961602,0.3298792955970031
SCCD_k4_nc3_rf2_ra1,32.306355077569044,0.8023141608644221,0.32841735813807926,33.01445367668902,0.7351523853343018,0.2805930847386265
SCCD_k5_nc3_rf2_ra1,59.417658057438,0.7048734532090457,0.3240012732865775,60.87105630057035,0.6065056681562148,0.25014362462994094
SCCD_k6_nc3_rf2_ra1,110.15092544274657,0.6180387767527831,0.3085575087433182,113.26422004746053,0.47514307129899,0.2027390346458979
SCCD_k7_nc3_rf2_ra1,35.536066044594776,300.7900607575406,431.4407794514579,52.427765948169245,4.170720337967628,4.938987328450333
SCCD_k8_nc3_rf2_ra1,17.261738509951737,800.7850035804687,661.4137066099213,38.97712632249277,9.573766856626237,7.229627834807193
SCCD_k9_nc3_rf2_ra1,8.24589921407576,1500.7521093140235,918.5504220309919,28.792344469322106,16.63918162494486,9.848895825921812
