DesignID,Dcritical,Acritical,Gcritical
RCCD_k4_nc7_rf1_ra2,27.61072747521422,0.7332589285714285,0.4208709714986178
RCCD_k5_nc7_rf1_ra2,48.94363478110754,0.6028127105428144,0.31123256600883026
RCCD_k6_nc7_rf1_ra2,90.36647270705905,0.44994549418604646,0.21722407092608273
SCCD_k3_nc7_rf1_ra2,17.172021516989638,0.7876984126984127,0.49065631363692425
SCCD_k4_nc7_rf1_ra2,27.61072747521422,0.7332589285714285,0.4579904238467515
SCCD_k5_nc7_rf1_ra2,45.86740659255224,0.6239285714285712,0.3193154561037148
SCCD_k6_nc7_rf1_ra2,78.90638464357929,0.5058396464646464,0.23744395544953534
FCCD_k3_nc10_rf1_ra2,9.465844906735995,1.267156862745098,0.6244794930001638
FCCD_k4_nc10_rf1_ra2,14.30871497630967,1.412579617834395,0.5264170304821114
FCCD_k5_nc10_rf1_ra2,23.540277561730537,1.512668715353097,0.4493098948649636
FCCD_k6_nc10_rf1_ra2,40.83880984312522,1.6198865587090867,0.3963233567189786
