DesignID,k,family,nc,rf,ra,alpha,N,Nf,Na,Nc,lambda,lambda_eff,Dcrit,Acrit,Gcrit,Deff,Aeff,Geff
FCCD_k5_nc10_rf1_ra1,5,FCCD,10,1,1,1,52,32,10,10,0.01,0.33904761904761904,20.816145956379053,2.243950736458366,7.79351565102298,0.17571832336875362,0.11595587500470186,0.01905464691299677
FCCD_k6_nc10_rf1_ra1,6,FCCD,10,1,1,1,54,32,12,10,0.01,0.33642857142857147,21.417997194002123,2.8472598983566013,11.164034474793414,0.1550973657055342,0.10053842434125419,0.01760384020915011
FCCD_k7_nc10_rf1_ra1,7,FCCD,10,1,1,1,56,32,14,10,0.01,0.33444444444444443,15.920798279059444,12.315393198423418,47.95646655458334,0.1284435401518256,0.11577290606211728,0.10442778552319253
FCCD_k8_nc10_rf1_ra1,8,FCCD,10,1,1,1,58,32,16,10,0.01,0.3328888888888889,11.228286791967752,27.82573767440743,65.11132700848007,0.09928031230685924,0.08301842136726799,0.07664858334500706
FCCD_k9_nc10_rf1_ra1,9,FCCD,10,1,1,1,60,32,18,10,0.01,0.3316363636363637,7.880653423111151,49.414544775261746,84.60575099727942,0.07046763156989178,0.05295990159413817,0.048309991794950116
FCCD_k10_nc10_rf1_ra1,10,FCCD,10,1,1,1,62,32,20,10,0.01,0.3306060606060606,5.610062151832045,77.10911286816145,106.10270389745195,0.045689337026426344,0.03142631834073342,0.0287911241201759
RCCD_k3_nc10_rf1_ra1,3,RCCD,10,1,1,1.681792830507429,24,8,6,10,0.01,0.16097056274847713,13.143495360316129,0.8650467903068347,0.6626269303928936,0.35760845722695045,0.4193721712104609,0.32450798351973864
RCCD_k4_nc10_rf1_ra1,4,RCCD,10,1,1,2,34,16,8,10,0.01,0.2786666666666667,22.683848556886158,0.7573165114649546,0.5765831713406415,0.3572128767340348,0.42979385040507945,0.3332734296922115
RCCD_k5_nc10_rf1_ra1,5,RCCD,10,1,1,2.378414230005442,52,32,10,10,0.01,0.5088421630928209,41.36227662612626,0.5987377615632875,0.4457421137436032,0.3491573279072921,0.43457969050440715,0.33315830917106876
RCCD_k6_nc10_rf1_ra1,6,RCCD,10,1,1,2.8284271247461903,54,32,12,10,0.01,0.6364285714285716,47.47756683072331,0.7234207041148952,0.5880373439426989,0.3438064483272854,0.3957020060976137,0.3342132621476113
RCCD_k7_nc10_rf1_ra1,7,RCCD,10,1,1,3.363585661014858,56,32,14,10,0.01,0.8684421997182739,42.121505456427265,4.189845041180311,18.873035116219565,0.33982185959004424,0.3402963226242508,0.2653514695952799
RCCD_k8_nc10_rf1_ra1,8,RCCD,10,1,1,4,58,32,16,10,0.01,1.292888888888889,38.13696040571875,6.881004752757135,15.354656127722855,0.3372063262778973,0.3357138816367496,0.3250278569184492
RCCD_k9_nc10_rf1_ra1,9,RCCD,10,1,1,4.756828460010884,60,32,18,10,0.01,2.0747806374479,37.54118702258201,7.824407449814449,12.966842153519991,0.33568771442804246,0.33446487103365985,0.31521191421109557
RCCD_k10_nc10_rf1_ra1,10,RCCD,10,1,1,5.656854249492381,62,32,20,10,0.01,3.5245454545454558,41.11243021765335,7.2550980289816245,9.292097766256598,0.3348268930632757,0.33400727575097017,0.3287541946115865
SCCD_k3_nc10_rf1_ra1,3,SCCD,10,1,1,1.7320508075688772,24,8,6,10,0.01,0.168,13.625364968425453,0.8429857541797764,0.6468559836391873,0.37071917415700045,0.4303471901522209,0.33241978809245026
SCCD_k4_nc10_rf1_ra1,4,SCCD,10,1,1,2,34,16,8,10,0.01,0.2786666666666667,22.683848556886158,0.7573165114649546,0.5774491502007968,0.3572128767340348,0.42979385040507945,0.3327736320136375
SCCD_k5_nc10_rf1_ra1,5,SCCD,10,1,1,2.23606797749979,52,32,10,10,0.01,0.4723809523809524,39.011397939164134,0.623160091092203,0.5192732688594449,0.3293125179130707,0.41754803433805876,0.28598177076847225
SCCD_k6_nc10_rf1_ra1,6,SCCD,10,1,1,2.449489742783178,54,32,12,10,0.01,0.5078571428571429,41.5493583242912,0.7790553656164604,0.6156750709505524,0.3008776200912708,0.36744374855091044,0.3192103891428966
SCCD_k7_nc10_rf1_ra1,7,SCCD,10,1,1,2.6457513110645907,56,32,14,10,0.01,0.5444444444444445,32.642614406365375,6.339519430253426,25.713078972755476,0.26334941757783814,0.2249048804985074,0.19476421353967152
SCCD_k8_nc10_rf1_ra1,8,SCCD,10,1,1,2.8284271247461903,58,32,16,10,0.01,0.581777777777778,24.485425884316147,14.580476235373265,35.4377545438674,0.21649970060440044,0.15843438704043689,0.14082977432262694
SCCD_k9_nc10_rf1_ra1,9,SCCD,10,1,1,3,60,32,18,10,0.01,0.6196363636363637,18.37657024909917,24.97961117293078,45.220406572129136,0.16432055976908175,0.10476501857854793,0.09038625360355128
SCCD_k10_nc10_rf1_ra1,10,SCCD,10,1,1,3.1622776601683795,62,32,20,10,0.01,0.657878787878788,14.04550429274556,37.135661491225825,50.0097330027023,0.11438906770895649,0.06525413660771699,0.06108443164919
FCCD_k3_nc1_rf2_ra1,3,FCCD,1,2,1,1,23,16,6,1,0.01,0.179,10.87260964995938,1.6521776009573235,2.9180187902377015,0.2958221581370353,0.21957479053063875,0.07368963137833529
FCCD_k4_nc1_rf2_ra1,4,FCCD,1,2,1,1,41,32,8,1,0.01,0.33666666666666667,19.025109972791554,1.810718084583187,5.0434218042508245,0.2995970567568956,0.17975740244113736,0.03810108661812633
